Date,AAPL,MSFT,GOOGL,META,GOOG,NVDA,SPY,QQQ
2022-05-26,142.92657470703125,263.3543701171875,107.7925033569336,191.6300048828125,108.2959976196289,178.32485961914062,397.08245849609375,296.6407775878906
2022-05-27,148.75177001953125,270.62408447265625,112.31649780273438,195.1300048828125,112.79900360107422,187.91490173339844,406.8304748535156,306.322998046875
2022-05-31,147.95651245117188,269.2672119140625,113.76200103759766,193.63999938964844,114.03900146484375,186.5263671875,404.5477600097656,305.5103759765625
2022-06-01,147.82728576660156,269.81195068359375,113.89199829101562,188.63999938964844,114.13700103759766,183.010009765625,401.2755432128906,303.2508544921875
2022-06-02,150.3124542236328,271.95123291015625,117.62249755859375,198.86000061035156,117.74600219726562,195.71682739257812,408.917236328125,311.5555419921875
2022-06-03,144.51705932617188,267.4349060058594,114.54100036621094,190.77999877929688,114.56400299072266,187.005859375,402.2062683105469,303.44903564453125
2022-06-06,145.27255249023438,266.1770935058594,116.82050323486328,194.25,117.010498046875,187.66517639160156,403.430908203125,304.45989990234375
2022-06-07,147.82728576660156,269.89117431640625,117.14949798583984,195.64999389648438,117.22949981689453,189.06370544433594,407.3006896972656,307.0860595703125
2022-06-08,147.0817413330078,267.8211669921875,117.19400024414062,196.63999938964844,117.23799896240234,186.3259735107422,402.8724365234375,304.8761291503906
2022-06-09,141.79331970214844,262.2550048828125,114.83550262451172,184.0,114.91799926757812,180.33094787597656,393.2909851074219,296.71014404296875
2022-06-10,136.31602478027344,250.56796264648438,111.1614990234375,175.57000732421875,111.42749786376953,169.59982299804688,381.8872985839844,286.2449951171875
2022-06-13,131.09719848632812,239.94068908691406,106.39250183105469,164.25999450683594,106.87650299072266,156.3407745361328,367.3876953125,272.9356689453125
2022-06-14,131.9719696044922,242.1493377685547,106.71549987792969,163.72999572753906,107.19400024414062,158.22921752929688,366.2806701660156,273.43115234375
2022-06-15,134.62611389160156,249.3497314453125,109.7645034790039,169.35000610351562,110.3905029296875,165.13351440429688,371.50244140625,280.25927734375
2022-06-16,129.28799438476562,242.62472534179688,106.03350067138672,160.8699951171875,106.63600158691406,155.8811492919922,359.2072448730469,268.9517822265625
2022-06-17,130.77908325195312,245.27906799316406,107.14350128173828,163.74000549316406,107.8655014038086,158.66885375976562,359.9815673828125,272.22216796875
2022-06-21,135.0635223388672,251.310791015625,111.54399871826172,157.0500030517578,112.01499938964844,165.52320861816406,369.0436096191406,279.09014892578125
2022-06-22,134.54661560058594,250.7066192626953,111.48750305175781,155.85000610351562,112.03399658203125,163.46490478515625,368.3745422363281,278.68310546875
2022-06-23,137.4492645263672,256.3817443847656,112.24199676513672,158.75,112.68450164794922,162.1160125732422,371.9855651855469,282.83349609375
2022-06-24,140.8191375732422,265.1371765136719,117.9749984741211,170.16000366210938,118.53800201416016,171.11856079101562,383.81243896484375,292.5244140625
2022-06-27,140.8191375732422,262.3540344238281,115.83350372314453,169.49000549316406,116.62249755859375,168.55068969726562,382.34637451171875,290.37969970703125
2022-06-28,136.62417602539062,254.0245361328125,112.00749969482422,160.67999267578125,112.57150268554688,159.68801879882812,374.533935546875,281.5328063964844
2022-06-29,138.40354919433594,257.76837158203125,111.70149993896484,163.94000244140625,112.25650024414062,155.29165649414062,374.2289123535156,281.7908935546875
2022-06-30,135.90846252441406,254.37118530273438,108.96299743652344,161.25,109.37249755859375,151.4647979736328,371.18853759765625,278.2958679199219
2022-07-01,138.1053466796875,257.0948181152344,108.73750305175781,160.02999877929688,109.08100128173828,145.11004638671875,375.1144714355469,280.13275146484375
2022-07-05,140.71974182128906,260.33355712890625,113.26300048828125,168.19000244140625,113.88700103759766,149.5164031982422,375.8229064941406,284.92852783203125
2022-07-06,142.0716552734375,263.661376953125,114.5719985961914,169.77000427246094,115.2135009765625,151.175048828125,377.0921936035156,286.7555236816406
2022-07-07,145.48130798339844,265.8304443359375,118.78299713134766,172.19000244140625,119.30599975585938,158.44903564453125,382.7399597167969,292.89178466796875
2022-07-08,146.1671905517578,265.0975036621094,119.35350036621094,170.8800048828125,120.16850280761719,158.24920654296875,382.42510986328125,293.2591552734375
2022-07-11,144.0100860595703,261.9776916503906,115.67649841308594,162.8800048828125,116.52249908447266,151.39488220214844,378.0564270019531,286.99383544921875
2022-07-12,144.99420166015625,251.241455078125,114.02050018310547,163.27000427246094,114.84950256347656,150.69544982910156,374.7110290527344,284.213623046875
2022-07-13,144.62640380859375,250.300537109375,111.35350036621094,163.49000549316406,112.18699645996094,151.5147705078125,372.7431640625,283.6278076171875
2022-07-14,147.58871459960938,251.6475067138672,110.36750030517578,158.0500030517578,111.44000244140625,153.59304809570312,371.8379821777344,284.640625
2022-07-15,149.2786102294922,254.2622528076172,111.77749633789062,164.6999969482422,112.76699829101562,157.4898223876953,378.9419860839844,289.8038024902344
2022-07-18,146.19703674316406,251.81590270996094,109.02999877929688,167.22999572753906,109.91000366210938,160.87701416015625,375.81304931640625,287.3512878417969
2022-07-19,150.1036834716797,257.0453796386719,113.80999755859375,175.77999877929688,114.62000274658203,169.77967834472656,385.96722412109375,296.1882629394531
2022-07-20,152.13157653808594,259.7591247558594,113.9000015258789,183.08999633789062,114.69999694824219,177.9229278564453,388.42706298828125,300.8847961425781
2022-07-21,154.42787170410156,262.30450439453125,114.33999633789062,183.1699981689453,115.04000091552734,180.35092163085938,392.38250732421875,305.2040100097656
2022-07-22,153.17535400390625,257.8674011230469,107.9000015258789,169.27000427246094,108.36000061035156,173.04698181152344,388.741943359375,299.8521423339844
2022-07-25,152.0421142578125,256.35205078125,107.51000213623047,166.64999389648438,108.20999908447266,170.0994110107422,389.2142333984375,298.1443176269531
2022-07-26,150.70016479492188,249.48837280273438,105.0199966430664,159.14999389648438,105.44000244140625,165.19346618652344,384.60943603515625,292.2861022949219
2022-07-27,155.85931396484375,266.1671447753906,113.05999755859375,169.5800018310547,113.5999984741211,177.75306701660156,394.5963439941406,304.6380310058594
